100,1.02925
200,1.02925
300,0.902604
400,0.871558
500,0.871558
600,0.845302
700,0.845302
800,0.845302
900,0.845302
1000,0.845302
1100,0.845302
1200,0.845302
1300,0.845302
1400,0.845302
1500,0.845302
1600,0.845302
1700,0.845302
1800,0.845302
1900,0.845302
2000,0.845302
2100,0.845302
2200,0.826364
2300,0.826364
2400,0.826364
2500,0.826364
2600,0.826364
2700,0.826364
2800,0.826364
2900,0.826364
3000,0.826364
3100,0.826364
3200,0.826364
3300,0.826364
3400,0.826364
3500,0.826364
3600,0.826364
3700,0.826364
3800,0.826364
3900,0.826364
4000,0.826364
4100,0.826364
4200,0.826364
4300,0.826364
4400,0.826364
4500,0.826364
4600,0.826364
4700,0.826364
4800,0.826364
4900,0.826364
5000,0.826364
5100,0.826364
5200,0.826364
5300,0.826364
5400,0.826364
5500,0.826364
5600,0.826364
5700,0.826364
5800,0.826364
5900,0.826364
6000,0.826364
6100,0.826364
6200,0.826364
6300,0.826364
6400,0.826364
6500,0.826364
6600,0.826364
6700,0.826364
6800,0.826364
6900,0.826364
7000,0.826364
7100,0.826364
7200,0.826364
7300,0.826364
7400,0.826364
7500,0.826364
7600,0.826364
7700,0.826364
7800,0.826364
7900,0.826364
8000,0.826364
8100,0.826364
8200,0.826364
8300,0.826364
8400,0.826364
8500,0.826364
8600,0.826364
8700,0.826364
8800,0.826364
8900,0.826364
9000,0.826364
9100,0.826364
9200,0.826364
9300,0.826364
9400,0.826364
9500,0.826364
9600,0.826364
9700,0.826364
9800,0.826364
9900,0.826364
10000,0.826364
