1,0.372781
2,0.113178
3,0.0884509
4,0.0884509
5,0.0884509
6,0.0884509
7,0.0884509
8,0.0884509
9,0.0884509
10,0.0884509
11,0.0884509
12,0.0884509
13,0.0884509
14,0.0884509
15,0.0884509
16,0.0884509
17,0.0884509
18,0.0884509
19,0.0884509
20,0.0884509
21,0.0884509
22,0.0884509
23,0.0884509
24,0.0884509
25,0.0884509
26,0.0884509
27,0.0884509
28,0.0884509
29,0.0884509
30,0.0884509
31,0.0884509
32,0.0884509
33,0.0884509
34,0.0884509
35,0.0884509
36,0.0884509
37,0.0884509
38,0.0884509
39,0.0884509
40,0.0884509
41,0.0884509
42,0.0884509
43,0.0884509
44,0.0884509
45,0.0884509
46,0.0884509
47,0.0884509
48,0.0884509
49,0.0884509
50,0.0884509
51,0.0884509
52,0.0884509
53,0.0884509
54,0.0884509
55,0.0884509
56,0.0884509
57,0.0884509
58,0.0884509
59,0.0884509
60,0.0884509
61,0.0884509
62,0.0884509
63,0.0884509
64,0.0884509
65,0.0884509
66,0.0884509
67,0.0884509
68,0.0884509
69,0.0884509
70,0.0884509
71,0.0884509
72,0.0884509
73,0.0884509
74,0.0884509
75,0.0884509
76,0.0884509
77,0.0884509
78,0.0884509
79,0.0884509
80,0.0884509
81,0.0884509
82,0.0884509
83,0.0884509
84,0.0884509
85,0.0884509
86,0.0884509
87,0.0884509
88,0.0884509
89,0.0884509
90,0.0884509
91,0.0884509
92,0.0884509
93,0.0884509
94,0.0884509
95,0.0884509
96,0.0884509
97,0.0884509
98,0.0884509
99,0.0884509
100,0.0884509
