1,0.63912
2,0.608129
3,0.608129
4,0.608129
5,0.608129
6,0.608129
7,0.608129
8,0.608129
9,0.608129
10,0.608129
11,0.608129
12,0.555822
13,0.554561
14,0.554561
15,0.554561
16,0.554561
17,0.554561
18,0.554561
19,0.554561
20,0.460599
21,0.460599
22,0.460599
23,0.460599
24,0.460599
25,0.460599
26,0.460599
27,0.460599
28,0.460599
29,0.460599
30,0.38401
31,0.38401
32,0.38401
33,0.38401
34,0.38401
35,0.38401
36,0.38401
37,0.38401
38,0.38401
39,0.38401
40,0.38401
41,0.38401
42,0.376191
43,0.150418
44,0.118455
45,0.118455
46,0.118455
47,0.117207
48,0.117207
49,0.117207
50,0.110948
51,0.110324
52,0.110324
53,0.110324
54,0.110324
55,0.110324
56,0.110324
57,0.110324
58,0.110324
59,0.110324
60,0.110324
61,0.110324
62,0.110324
63,0.110324
64,0.110324
65,0.110324
66,0.110324
67,0.110324
68,0.110324
69,0.110324
70,0.110324
71,0.110324
72,0.110324
73,0.110324
74,0.110324
75,0.110324
76,0.110324
77,0.110324
78,0.110324
79,0.110324
80,0.110324
81,0.110324
82,0.110324
83,0.110324
84,0.110172
85,0.110172
86,0.110172
87,0.110172
88,0.110172
89,0.110172
90,0.110172
91,0.110172
92,0.110172
93,0.110172
94,0.110172
95,0.110172
96,0.110172
97,0.110172
98,0.110172
99,0.110172
100,0.110172
101,0.110172
102,0.110172
103,0.110172
104,0.110172
105,0.110172
106,0.110172
107,0.110172
108,0.110172
109,0.110172
110,0.110172
111,0.110172
112,0.110172
113,0.110172
114,0.110172
115,0.110172
116,0.110172
117,0.110172
118,0.110172
119,0.110172
120,0.110172
121,0.110172
122,0.110172
123,0.110172
124,0.110172
125,0.110172
126,0.109293
127,0.109293
128,0.109293
129,0.109293
130,0.109293
131,0.109293
132,0.109293
133,0.109293
134,0.109293
135,0.109293
136,0.109293
137,0.109293
138,0.109293
139,0.109293
140,0.109293
141,0.109293
142,0.109293
143,0.109293
144,0.109293
145,0.109293
146,0.109293
147,0.109293
148,0.109293
149,0.109293
150,0.103563
151,0.103563
152,0.103563
153,0.103563
154,0.103563
155,0.103563
156,0.103563
157,0.103563
158,0.103563
159,0.103563
160,0.103563
161,0.103563
162,0.103563
163,0.103563
164,0.103563
165,0.103563
166,0.103563
167,0.103563
168,0.103563
169,0.103563
170,0.103563
171,0.103563
172,0.103563
173,0.103563
174,0.103563
175,0.103563
176,0.103563
177,0.103563
178,0.103563
179,0.103563
180,0.103563
181,0.103563
182,0.103563
183,0.103563
184,0.103563
185,0.103563
186,0.103563
187,0.103563
188,0.103563
189,0.103563
190,0.103563
191,0.103563
192,0.103563
193,0.103563
194,0.103563
195,0.103563
196,0.103563
197,0.103563
198,0.103563
199,0.103563
200,0.103563
201,0.103563
202,0.103563
203,0.103563
204,0.103563
205,0.103563
206,0.103563
207,0.103563
208,0.103563
209,0.103563
210,0.103563
211,0.103563
212,0.103563
213,0.103563
214,0.103563
215,0.103563
216,0.103563
217,0.103563
218,0.103563
219,0.103563
220,0.103563
221,0.103563
222,0.103563
223,0.103563
224,0.103563
225,0.103563
226,0.103563
227,0.103563
228,0.103563
229,0.103563
230,0.103563
231,0.103563
232,0.103563
233,0.103563
234,0.103563
235,0.103563
236,0.103563
237,0.103563
238,0.103563
239,0.103563
240,0.103563
241,0.103563
242,0.103563
243,0.103563
244,0.103563
245,0.103563
246,0.103563
247,0.103563
248,0.103563
249,0.103563
250,0.103563
251,0.103563
252,0.103563
253,0.103563
254,0.103563
255,0.103563
256,0.103563
257,0.103563
258,0.103563
259,0.103563
260,0.103563
261,0.103563
262,0.103563
263,0.103563
264,0.103563
265,0.103563
266,0.103563
267,0.103563
268,0.103563
269,0.103563
270,0.103563
271,0.103563
272,0.103563
273,0.103563
274,0.103563
275,0.103563
276,0.103563
277,0.103563
278,0.103563
279,0.103563
280,0.103563
281,0.103563
282,0.103563
283,0.103563
284,0.103563
285,0.103563
286,0.103563
287,0.103563
288,0.103563
289,0.103563
290,0.103563
291,0.103563
292,0.103563
293,0.103563
294,0.103563
295,0.103563
296,0.103563
297,0.103563
298,0.103563
299,0.103563
300,0.103563
301,0.103563
302,0.103563
303,0.103563
304,0.103563
305,0.103563
306,0.103563
307,0.103563
308,0.103563
309,0.103563
310,0.103563
311,0.103563
312,0.103563
313,0.103563
314,0.103563
315,0.103563
316,0.103563
317,0.103563
318,0.103563
319,0.103563
320,0.103563
321,0.103563
322,0.103563
323,0.103563
324,0.103563
325,0.103563
326,0.103563
327,0.103563
328,0.103563
329,0.103563
330,0.103563
331,0.103563
332,0.103563
333,0.103563
334,0.103563
335,0.103563
336,0.103563
337,0.103563
338,0.103563
339,0.103563
340,0.103563
341,0.103563
342,0.103563
343,0.103563
344,0.103563
345,0.103563
346,0.103563
347,0.103563
348,0.103563
349,0.103563
350,0.103563
351,0.103563
352,0.103563
353,0.103563
354,0.103563
355,0.103563
356,0.103563
357,0.103563
358,0.103563
359,0.103563
360,0.103563
361,0.103563
362,0.103563
363,0.103563
364,0.103563
365,0.103563
366,0.103563
367,0.103563
368,0.103563
369,0.103563
370,0.103563
371,0.103563
372,0.103563
373,0.103563
374,0.103563
375,0.103563
376,0.103563
377,0.103563
378,0.103563
379,0.103563
380,0.103563
381,0.103563
382,0.103563
383,0.103563
384,0.103563
385,0.103563
386,0.103563
387,0.103563
388,0.103563
389,0.103563
390,0.103563
391,0.103563
392,0.103563
393,0.103563
394,0.103563
395,0.103563
396,0.103563
397,0.103563
398,0.103563
399,0.103563
400,0.103563
401,0.103563
402,0.103563
403,0.103563
404,0.103563
405,0.103563
406,0.103563
407,0.103563
408,0.103563
409,0.103563
410,0.103563
411,0.103563
412,0.103563
413,0.103563
414,0.103563
415,0.103563
416,0.103563
417,0.103563
418,0.103563
419,0.103563
420,0.103563
421,0.103563
422,0.103563
423,0.103563
424,0.103563
425,0.103563
426,0.103563
427,0.103563
428,0.103563
429,0.103563
430,0.103563
431,0.103563
432,0.103563
433,0.103563
434,0.103563
435,0.103563
436,0.0918007
437,0.0918007
438,0.0918007
439,0.0918007
440,0.0918007
441,0.0918007
442,0.0918007
443,0.0918007
444,0.0918007
445,0.0918007
446,0.0918007
447,0.0918007
448,0.0918007
449,0.0918007
450,0.0918007
451,0.0918007
452,0.0918007
453,0.0918007
454,0.0918007
455,0.0918007
456,0.0918007
457,0.0918007
458,0.0918007
459,0.0918007
460,0.0918007
461,0.0918007
462,0.0918007
463,0.0918007
464,0.0918007
465,0.0918007
466,0.0918007
467,0.0918007
468,0.0918007
469,0.0918007
470,0.0918007
471,0.0918007
472,0.0918007
473,0.0918007
474,0.0918007
475,0.0918007
476,0.0918007
477,0.0918007
478,0.0918007
479,0.0918007
480,0.0918007
481,0.0918007
482,0.0918007
483,0.0918007
484,0.0918007
485,0.0918007
486,0.0918007
487,0.0918007
488,0.0918007
489,0.0918007
490,0.0918007
491,0.0918007
492,0.0918007
493,0.0918007
494,0.0918007
495,0.0918007
496,0.0918007
497,0.0918007
498,0.0918007
499,0.0918007
500,0.0918007
501,0.0918007
502,0.0918007
503,0.0918007
504,0.0918007
505,0.0918007
506,0.0918007
507,0.0918007
508,0.0918007
509,0.0918007
510,0.0918007
511,0.0918007
512,0.0918007
513,0.0918007
514,0.0918007
515,0.0918007
516,0.0918007
517,0.0918007
518,0.0918007
519,0.0918007
520,0.0918007
521,0.0918007
522,0.0918007
523,0.0918007
524,0.0918007
525,0.0918007
526,0.0918007
527,0.0918007
528,0.0918007
529,0.0918007
530,0.0918007
531,0.0918007
532,0.0918007
533,0.0918007
534,0.0918007
535,0.0918007
536,0.0918007
537,0.0918007
538,0.0918007
539,0.0918007
540,0.0918007
541,0.0918007
542,0.0918007
543,0.0918007
544,0.0918007
545,0.0918007
546,0.0918007
547,0.0918007
548,0.0918007
549,0.0918007
550,0.0918007
551,0.0918007
552,0.0918007
553,0.0918007
554,0.0918007
555,0.0918007
556,0.0918007
557,0.0918007
558,0.0918007
559,0.0918007
560,0.0918007
561,0.0918007
562,0.0918007
563,0.0918007
564,0.0918007
565,0.0918007
566,0.0918007
567,0.0918007
568,0.0918007
569,0.0918007
570,0.0918007
571,0.0918007
572,0.0918007
573,0.0918007
574,0.0918007
575,0.0918007
576,0.0918007
577,0.0918007
578,0.0918007
579,0.0918007
580,0.0918007
581,0.0918007
582,0.0918007
583,0.0918007
584,0.0918007
585,0.0918007
586,0.0918007
587,0.0918007
588,0.0918007
589,0.0918007
590,0.0918007
591,0.0918007
592,0.0918007
593,0.0918007
594,0.0918007
595,0.0918007
596,0.0918007
597,0.0918007
598,0.0918007
599,0.0918007
600,0.0918007
601,0.0918007
602,0.0918007
603,0.0918007
604,0.0918007
605,0.0918007
606,0.0918007
607,0.0918007
608,0.0918007
609,0.0918007
610,0.0918007
611,0.0918007
612,0.0918007
613,0.0918007
614,0.0918007
615,0.0918007
616,0.0918007
617,0.0918007
618,0.0918007
619,0.0918007
620,0.0918007
621,0.0918007
622,0.0918007
623,0.0918007
624,0.0918007
625,0.0918007
626,0.0918007
627,0.0918007
628,0.0918007
629,0.0918007
630,0.0918007
631,0.0918007
632,0.0918007
633,0.0918007
634,0.0918007
635,0.0918007
636,0.0918007
637,0.0918007
638,0.0918007
639,0.0918007
640,0.0918007
641,0.0918007
642,0.0918007
643,0.0918007
644,0.0918007
645,0.0918007
646,0.0918007
647,0.0918007
648,0.0918007
649,0.0918007
650,0.0918007
651,0.0918007
652,0.0918007
653,0.0918007
654,0.0918007
655,0.0918007
656,0.0918007
657,0.0918007
658,0.0918007
659,0.0918007
660,0.0918007
661,0.0918007
662,0.0918007
663,0.0918007
664,0.0918007
665,0.0918007
666,0.0918007
667,0.0918007
668,0.0918007
669,0.0918007
670,0.0918007
671,0.0918007
672,0.0918007
673,0.0918007
